Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA blend,IDB,1142.1615765426,1097.20251112712,1570.16394191175,1604.45747651677,1657.23292620872,1715.11452074802,1738.57388208397,1724.13997198582,1731.13402140245,1751.45494437137,1750.93446446597,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA only,IDX,588.088396166502,608.31221987091,856.31869383732,878.475429872433,911.353302165631,941.209392188099,958.41378145953,983.652079611615,1014.34360613764,1043.77704266328,1071.67248106853,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,IDA total,IDA,777.575914589413,774.014947854103,1099.06390265989,1125.57126184341,1165.44931906534,1205.193411269,1224.68893686484,1235.77975184866,1257.84527813774,1283.77361581042,1301.27269072297,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Late-demographic dividend,LTE,2758.89154892238,3468.85444366468,6568.84907011263,6882.77816748414,7198.30084190626,7487.95800784519,7739.61977074659,7986.85936844411,8323.55676081073,8689.80554494637,9026.83468148171,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean,LCN,6569.7610388821,7527.24121543844,9367.92389192902,9523.62349013222,9684.33316425202,9679.72320360094,9590.5319109209,9458.83041717039,9536.33664218775,9597.73643511693,9590.17219269444,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & Caribbean (excluding high income),LAC,6473.48318573266,7292.38743454093,9059.84348807716,9200.70196352166,9352.28354642698,9342.83123106735,9241.16295689488,9100.28493713294,9183.06570344019,9238.13138174601,9228.38841099182,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,6500.75751040365,7449.19451489955,9289.14688698974,9446.47099061913,9609.93936207768,9605.86080206705,9510.03291878231,9375.51762144283,9456.54241427907,9521.9405035784,9511.72307670589,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Least developed countries: UN classification,LDC,537.692319521433,556.21801959635,827.373245815723,847.94613452184,876.160003122299,903.716469823566,914.583775686627,929.146293098591,949.241547114583,968.717856548727,988.694902784031,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low & middle income,LMY,1996.38581977607,2301.64003594553,3741.74478316296,3883.78660302247,4030.92350375508,4157.07733383134,4265.99439316278,4392.91454902772,4551.74763800932,4695.41372438399,4810.4026924325,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Low income,LIC,596.304042147235,549.704813719572,735.186278532108,735.946655591007,758.149805190393,776.739832688928,772.838402128913,782.373046111353,790.928144073569,799.296791572348,809.621635648142,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lower middle income,LMC,926.284697121296,1025.869089864,1592.29442771086,1647.9476672928,1712.73530825969,1784.94949706961,1857.51407154205,1932.96601424433,2009.25461665923,2082.90564748765,2134.9951877703,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa,MEA,4960.4794269365,5799.52321875062,7290.05225221816,7422.40731255867,7480.74351005138,7554.62054407463,7594.92799014133,7833.17020984808,7816.87860135922,7756.83774771526,7660.293828552,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (excluding high income),MNA,2835.60808551841,3230.83892336747,4048.8097156781,4087.48834446171,4083.24131625282,4095.7714246629,4054.4063161644,4297.71135491555,4348.98776311014,4260.69435748699,4173.58423390929,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,2842.61672106213,3242.47217594201,4063.8730666992,4101.93574671534,4096.94690491609,4110.5818524276,4068.30503422962,4312.35698913361,4364.52545494134,4275.76076045941,4188.26751520748,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Middle income,MIC,2105.58331127871,2454.65065719302,4052.61094722187,4213.38686864052,4378.3337920515,4520.89536287519,4646.89268679964,4792.13615914464,4973.39677397958,5138.70982483801,5272.86145353268,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,North America,NAC,36117.3918565596,44208.6793939947,48835.5354443223,49529.9930286178,50101.8211119845,50996.6987945948,51984.0532555471,52404.276759477,53318.9536408337,54497.9074488217,55332.052716814,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,OECD members,OED,26663.1362002334,31962.8175934407,35458.6580885552,35692.0540462462,36000.5473597797,36502.2102866841,37141.1477630826,37541.6093197177,38271.0821227879,38890.8221148243,39310.3174639424,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Other small states,OSS,..,8083.28673297329,13011.2502796676,13194.0224467152,13389.9315220756,13610.9754259618,13755.0571451115,13849.8360390994,13715.1936834803,13714.3956560691,13703.0950859158,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pacific island small states,PSS,2535.88052011683,2791.18500493202,3049.68442584623,3038.0800745453,3102.50247368607,3171.79804891945,3243.98095986252,3316.35832978558,3405.74147167451,3453.03816943927,3424.46566644882,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Post-demographic dividend,PST,29316.1687967824,35543.1966597344,40085.5913096068,40368.3549226518,40735.3800039441,41317.3606075093,41998.5999769005,42503.4659035869,43377.4142034587,44142.4223327511,44698.8760329009,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Pre-demographic dividend,PRE,1083.30408997129,1018.11911509921,1413.53680238801,1452.51022953353,1494.66885873606,1523.31196544155,1524.63250675751,1526.69537034865,1505.38135141875,1493.65868428363,1496.60419961923,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Small states,SST,..,7612.82634554246,11661.8542871968,11819.3957995283,11982.1421967635,12158.9398797092,12288.0556276241,12340.6414196927,12254.1016425897,12284.4288626959,12290.3154562072,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia,SAS,584.083115921616,799.075205898875,1304.00874805734,1357.60558845715,1421.65403564801,1501.8106254106,1594.05863916995,1696.95235398665,1790.92738805557,1877.53010157301,1932.53400870455,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,South Asia (IDA & IBRD),TSA,584.083115921615,799.075205898876,1304.00874805735,1357.60558845715,1421.65403564801,1501.8106254106,1594.05863916995,1696.95235398666,1790.92738805557,1877.53010157301,1932.53400870455,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa,SSF,1304.50519280971,1220.8356183029,1610.49041497465,1631.83459801084,1666.74550169398,1697.69264486268,1698.4564533238,1672.69572762982,1667.46882553578,1662.68929496857,1656.70296021843,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (excluding high income),SSA,1298.4726972891,1211.83388653619,1600.06330201656,1621.31591595001,1656.11543698655,1686.9139422371,1687.50099641473,1661.49278185075,1656.05095641863,1651.06792614227,1644.94439822789,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,1304.50519280971,1220.8356183029,1610.49041497465,1631.83459801084,1666.74550169398,1697.69264486268,1698.4564533238,1672.69572762982,1667.46882553578,1662.68929496857,1656.70296021843,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Upper middle income,UMC,3059.31430194948,3709.13619690604,6424.97273868604,6704.89255196486,6985.17781414471,7214.78154929989,7411.69086705233,7644.82348608995,7950.52928585797,8230.10278802294,8471.91870158106,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,World,WLD,7194.21081855944,8169.16295297276,9738.99218206682,9867.4554154582,10012.0048791989,10178.3721655901,10349.9930849994,10497.6488077705,10721.4835303307,10920.1226945364,11059.488239314,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
